build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,xyz_exists_simple,xyz_exists,template_donors,observed_near_donors,max_template_dist,n_template_bound_3p2,coordination_mode_ok,note2
214faaf3ceec,,70,Yb,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_nitrate_214faaf3ceec.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_nitrate_214faaf3ceec.mol2,,-7592.885301430507,ok,built (standard attempt 1),accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,False,True,True,"22:C:3.50,24:C:3.65,27:C:3.26","230:O:2.01,229:O:2.09,141:O:2.17,28:O:2.35,227:N:2.40,23:O:2.60,138:O:2.62,25:O:2.64,136:O:2.94",3.6485521662070903,0,False,template_donor_too_far
8016e2df9486,,64,Gd,3,CCN(CC)C(=O)COCC(=O)N(CC)CC,"[6, 8, 11]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_8016e2df9486.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_8016e2df9486.mol2,,-4575.865508482804,ok,built (standard attempt 1),accepted,CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,False,True,True,"6:C:3.14,8:C:3.34,11:C:3.19","94:O:2.18,7:O:2.27,53:O:2.34,89:O:2.34,12:O:2.39,91:O:2.43,48:O:2.43,9:O:2.53,50:O:2.65",3.3449315133059985,2,False,template_donor_too_far
5239bc4153d8,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,"[18, 24, 42]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""O(ether)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5239bc4153d8.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5239bc4153d8.mol2,,-11209.3137797459,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,False,True,True,"18:C:3.36,24:C:3.11,42:C:7.27","136:O:2.24,43:O:2.31,25:O:2.31,259:O:2.40,142:O:2.41,160:O:2.46,253:O:2.52,19:O:2.60,277:O:2.80",7.270424963619844,1,False,template_donor_too_far
3569f0ba49db,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_3569f0ba49db.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_3569f0ba49db.mol2,,-7885.789322956874,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.22,20:C:3.35,23:C:3.47,26:C:3.37","139:O:2.26,19:O:2.33,141:O:2.41,147:O:2.43,27:O:2.47,24:O:2.52,241:O:2.55,21:O:2.64,144:O:2.97",3.4652194907320797,0,False,template_donor_too_far
48ffc9681d72,,69,Tm,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 30]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_48ffc9681d72.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_48ffc9681d72.mol2,,-9498.637680902582,ok,built (standard attempt 1),accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,True,True,"22:C:3.35,25:C:3.25,30:C:3.23","295:O:2.09,296:O:2.17,31:O:2.26,169:O:2.34,177:O:2.39,293:N:2.48,26:O:2.57,23:O:2.61,172:O:2.75",3.3506132266860367,0,False,template_donor_too_far
17304295db25,,71,Lu,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_17304295db25.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_17304295db25.mol2,,-8636.282761084824,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.28,23:C:3.86,29:C:3.23","266:O:2.06,265:O:2.08,30:O:2.19,150:O:2.24,19:O:2.27,161:O:2.38,263:N:2.40,155:O:2.54,24:O:2.63",3.8608092392708855,0,False,template_donor_too_far
46ce34695899,,68,Er,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",7,8,1,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_46ce34695899.mol2,,-2688.509227801036,ok,built (standard attempt 1),accepted,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,False,True,True,"6:C:3.22,7:N:3.00,15:C:3.03,16:N:3.75,19:C:3.11,28:C:5.47,29:N:2.29","29:N:2.29,20:N:2.45,66:O:2.51,30:N:2.54,8:N:2.88,7:N:3.00",5.470454222509083,4,False,template_donor_too_far
c0af6f10dc57,,67,Ho,3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,"[0, 15, 21, 24]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_c0af6f10dc57.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_c0af6f10dc57.mol2,,-4699.140949457396,ok,built (standard attempt 1),accepted,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,False,True,True,"0:Ho:0.00,15:C:3.11,21:C:4.62,24:C:3.32","16:O:2.14,1:O:2.14,51:O:2.16,66:O:2.16,22:N:2.45,25:N:2.45,75:N:2.47,72:N:2.47",4.615671403067548,2,False,template_donor_too_far
43a07be1eb37,,62,Sm,3,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,"[15, 17, 20]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_43a07be1eb37.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_43a07be1eb37.mol2,,-9222.127751173217,ok,built (standard attempt 1),accepted,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,False,True,True,"15:C:3.51,17:C:3.94,20:C:3.93","116:O:2.14,211:O:2.35,16:O:2.47,113:O:2.50,206:O:2.60,208:O:2.83,111:O:2.85,21:O:2.93",3.9384906800159296,0,False,template_donor_too_far
d3fa6c984bee,,58,Ce,3,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,"[11, 13, 16]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_d3fa6c984bee.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_d3fa6c984bee.mol2,,-7158.981424301708,ok,built (standard attempt 1),accepted,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,False,True,True,"11:C:3.38,13:C:3.46,16:C:3.33","83:O:2.38,159:O:2.41,17:O:2.44,154:O:2.48,156:O:2.50,14:O:2.51,12:O:2.51,88:O:2.66,85:O:2.93",3.457419192190124,0,False,template_donor_too_far
a54f39d3a113,,58,Ce,3,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig4_nitrate_a54f39d3a113.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig4_nitrate_a54f39d3a113.mol2,,-9558.065490462037,ok,built (standard attempt 1),accepted,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,True,True,"9:P:3.58,12:C:3.66","220:O:2.31,80:O:2.37,150:O:2.38,10:O:2.41,13:O:2.56,153:O:2.66,223:O:2.72,83:O:2.76,281:O:2.85",3.662330860033969,0,False,template_donor_too_far
9f301c33744c,,67,Ho,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_9f301c33744c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_9f301c33744c.mol2,,-7951.346855278558,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.25,21:C:4.05,25:C:3.24","242:O:2.07,241:O:2.10,145:O:2.21,26:O:2.25,19:O:2.30,138:O:2.35,239:N:2.36,22:O:2.54,141:O:2.58",4.047335417374409,0,False,template_donor_too_far
776e28284952,,66,Dy,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_776e28284952.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_776e28284952.mol2,,-8982.687060349806,ok,built (standard attempt 1),accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,True,True,"22:C:3.21,24:C:3.65,27:C:3.33","277:O:2.07,278:O:2.12,23:O:2.23,160:O:2.28,28:O:2.31,165:O:2.34,275:N:2.43,162:O:2.80,25:O:2.88",3.6468954965905866,0,False,template_donor_too_far
c2e2fa5b2f13,,66,Dy,3,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,"[17, 19, 22]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_c2e2fa5b2f13.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_c2e2fa5b2f13.mol2,,-8044.831908167747,ok,built (standard attempt 1),accepted,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,False,True,True,"17:C:3.13,19:C:3.37,22:C:3.19","135:O:2.24,18:O:2.26,23:O:2.37,140:O:2.37,137:O:2.44,235:O:2.47,20:O:2.58,238:O:2.66",3.3662385353027764,2,False,template_donor_too_far
b06f8748e35b,,68,Er,3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_b06f8748e35b.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_b06f8748e35b.mol2,,-7603.789114337526,ok,built (standard attempt 1),accepted,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,False,True,True,"18:C:3.32,20:C:3.34,23:C:2.98","230:O:2.10,229:O:2.16,132:O:2.16,24:O:2.16,137:O:2.21,134:O:2.34,21:O:2.39,227:N:2.50,19:O:2.50",3.338733375468217,1,False,template_donor_too_far
536594e3fe2c,,68,Er,3,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,"[17, 19, 22]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_536594e3fe2c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_536594e3fe2c.mol2,,-7112.914805912758,ok,built (standard attempt 1),accepted,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,False,True,True,"17:C:3.20,19:C:3.49,22:C:3.15","23:O:2.14,125:O:2.18,130:O:2.20,18:O:2.21,127:O:2.33,20:O:2.54,218:O:2.59,215:O:2.65",3.4887172302095446,1,False,template_donor_too_far
decb7af4dfa8,,67,Ho,3,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,"[0, 3, 6]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_decb7af4dfa8.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_decb7af4dfa8.mol2,,-3558.9768990032485,ok,built (standard attempt 1),accepted,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,False,True,True,"0:Ho:0.00,3:C:3.33,6:C:3.15","50:O:2.11,1:O:2.15,7:O:2.17,44:O:2.25,87:O:2.49,4:O:2.58,47:O:2.60,90:O:2.74",3.3302918640124655,2,False,template_donor_too_far
0052ca91f101,,59,Pr,3,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,"[16, 18, 21]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_0052ca91f101.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_0052ca91f101.mol2,,-9742.507230054009,ok,built (standard attempt 1),accepted,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,False,True,True,"16:C:3.23,18:C:3.43,21:C:3.31","219:O:2.29,118:O:2.36,22:O:2.38,17:O:2.40,224:O:2.45,123:O:2.52,221:O:2.55,19:O:2.64,120:O:2.94",3.4308772251932305,0,False,template_donor_too_far
b9cb0fd3aa1f,,62,Sm,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",8,9,1,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_b9cb0fd3aa1f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_b9cb0fd3aa1f.mol2,,-3559.907572270096,ok,built (standard attempt 1),accepted,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,False,True,True,"6:C:2.86,7:N:3.23,20:C:3.11,21:N:2.17,34:C:6.94,35:N:4.11,36:N:2.53,37:N:2.37","21:N:2.17,38:N:2.36,37:N:2.37,95:O:2.52,36:N:2.53,22:N:2.87",6.9363423581373675,5,False,template_donor_too_far
fc5e058253f6,,64,Gd,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",7,9,1,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_fc5e058253f6.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_fc5e058253f6.mol2,,-2744.498010693688,ok,built (standard attempt 1),accepted,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,False,True,True,"4:C:3.15,5:N:2.26,13:C:3.05,14:N:2.27,23:C:5.96,24:N:3.99,25:N:2.57","65:O:2.04,64:O:2.11,62:N:2.24,5:N:2.26,14:N:2.27,15:N:2.30,6:N:2.37,25:N:2.57,63:O:3.17",5.956386234600762,5,False,template_donor_too_far
6956f042cf41,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6956f042cf41.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6956f042cf41.mol2,,-7851.476497440994,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,False,True,True,"18:C:3.43,20:C:3.54,23:C:3.52","97:O:2.31,102:O:2.38,180:O:2.40,175:O:2.41,24:O:2.51,19:O:2.52,99:O:2.52,177:O:2.64,21:O:2.89",3.539733695436361,0,False,template_donor_too_far
11b5c5aa9ae3,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_11b5c5aa9ae3.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_11b5c5aa9ae3.mol2,,-7158.4844403038105,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,False,True,True,"18:C:3.23,20:C:3.44,23:C:3.25","95:O:2.26,19:O:2.29,90:O:2.33,166:O:2.34,24:O:2.39,161:O:2.47,21:O:2.53,92:O:2.74,163:O:2.76",3.441590781909452,0,False,template_donor_too_far
bea7c107a7cb,,63,Eu,3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_bea7c107a7cb.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_bea7c107a7cb.mol2,,-11291.907100290102,ok,built (standard attempt 2),accepted,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,False,True,True,"18:C:3.55,21:C:3.55,25:C:3.73","264:O:2.43,19:O:2.45,138:O:2.47,22:O:2.61,141:O:2.69,257:O:2.71,26:O:2.71,260:O:2.74,145:O:2.84",3.7276280190338444,0,False,template_donor_too_far
33c10b1775e6,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccccc2n1,"[18, 28]","[""O(amide_carbonyl)"", ""N(aromatic)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_33c10b1775e6.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_33c10b1775e6.mol2,,-9504.768203316078,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccccc2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccccc2n1,False,True,True,"18:C:3.47,28:C:3.95","157:O:2.38,19:O:2.38,226:O:2.41,277:O:2.59,88:O:2.64,236:N:2.85,98:N:2.98,29:N:3.02",3.9534004902729145,0,False,template_donor_too_far
ee1036964dae,,63,Eu,3,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,"[5, 11, 14]","[""S(donor)"", ""O(ether)"", ""S(donor)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_ee1036964dae.mol2,,-6092.229115034916,ok,built (standard attempt 1),accepted,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,False,True,True,"5:P:4.11,11:C:3.87,14:P:4.09","75:O:2.81,132:S:2.85,138:O:2.87,78:S:2.91,69:S:2.92,6:S:2.92,141:S:2.94,15:S:3.02,12:O:3.11",4.114813840824951,0,False,template_donor_too_far
