family,metal_lo,metal_hi,li_lo,d_index,anchor_offset_lo,anchor_offset_hi,rmsd_heavy,d_mean_md,d_radius,n_donor_lo,n_donor_hi,n_atoms
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.014206954523847523,-0.007729393829408071,-0.008000000000000007,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||9||2||1||nitrate,La,Ce,1,1,-3,-2,0.14037473038574333,-0.027706726518008207,-0.016999999999999904,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-2,-1,0.02698734604364998,-0.004368433082416967,-0.017000000000000126,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||9||2||1||nitrate,Pr,Nd,3,1,-1,0,0.015998859871696396,-0.003713271231267967,-0.016999999999999904,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||9||2||1||nitrate,Sm,Eu,6,1,2,3,0.010244511562346273,-0.004032944681602313,-0.0129999999999999,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||9||2||1||nitrate,Eu,Gd,7,1,3,4,0.011927195607192366,-0.002480505083789719,-0.013000000000000123,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.014414154772714915,-0.005398395808985601,-0.013000000000000123,8,8,121
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.010439835477579412,-0.00768131634367375,-0.01200000000000001,8,8,121
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.010423344358364416,-0.00659338251951791,-0.010999999999999899,8,8,121
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.010727839773493012,-0.0077771348492001735,-0.010000000000000009,8,8,121
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.014452069481312486,-0.008866425281800261,-0.009000000000000008,8,8,121
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.010694685390774596,-0.006243346820618001,-0.008000000000000007,8,8,121
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||9||2||1||nitrate,La,Ce,1,1,-3,-2,0.11374950057960356,-0.028376991051003664,-0.016999999999999904,9,9,124
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-2,-1,0.01200186473210054,-0.0025090220753782866,-0.017000000000000126,9,9,124
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||9||2||1||nitrate,Pr,Nd,3,1,-1,0,0.004445064378283872,-0.002681705002489654,-0.016999999999999904,9,9,124
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||9||2||1||nitrate,Sm,Eu,6,1,2,3,0.010156478320159524,-0.0039609567362903775,-0.0129999999999999,9,9,124
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1||nitrate||9||2||1||nitrate,Eu,Gd,7,1,3,4,0.005759438422709482,-0.0014773128964131743,-0.013000000000000123,9,9,124
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate||8||2||2||nitrate,Ho,Er,11,1,0,1,0.007884451411364424,-0.004813322491906469,-0.010999999999999899,9,9,119
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.04944928538229742,-0.019982118013397887,-0.016999999999999904,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.012016443476291992,-0.00194479473785103,-0.017000000000000126,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.0018457872557197804,-0.0022337545993020846,-0.016999999999999904,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.015305582771619116,-0.0037369494237200485,-0.0129999999999999,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.004693079197757196,-0.002610780964438675,-0.013000000000000123,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.04305083802991268,-0.020931855406713495,-0.016999999999999904,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.006394839260717485,-0.003588512708028624,-0.017000000000000126,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.0012862777590321843,-0.001894928198733492,-0.016999999999999904,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.021118911137300213,-0.003736571400608124,-0.0129999999999999,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.006186891018736581,-0.0021913558326667193,-0.013000000000000123,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.05860095394056463,-0.017277602312533613,-0.016999999999999904,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.03856134667309508,-0.006368949047753869,-0.017000000000000126,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.0017964682807429559,-0.0019321991236989078,-0.016999999999999904,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.008301134426387382,-0.002801183401976548,-0.0129999999999999,9,9,172
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.006664903551812419,-0.0032760760693135715,-0.013000000000000123,9,9,172
CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate||8||2||2||nitrate,Yb,Lu,14,1,0,1,0.04081037944279572,-0.00879027143389477,-0.008000000000000007,9,9,87
CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.02949920355538996,-0.014405005475986332,-0.016999999999999904,9,9,124
CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.007690409047925964,-0.005382312318923166,-0.017000000000000126,9,9,124
CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.0011502154112596125,-0.001410552325105563,-0.016999999999999904,9,9,124
CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.006412756465484363,-0.0018531312013805312,-0.0129999999999999,9,9,124
CCN(CC)C(=O)COCC(=O)N(CC)CC||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.0030687478978060614,-0.002644114502535988,-0.013000000000000123,9,9,124
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.017217164189623407,-0.006130162377160353,-0.013000000000000123,8,8,149
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.03224020948808846,-0.00951221802412583,-0.01200000000000001,8,8,149
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.429521814239518,-0.006792854899176248,-0.010999999999999899,8,8,149
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.032367099617911614,-0.008823427004251538,-0.010000000000000009,8,8,149
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.40594312004069305,-0.008874662347270412,-0.009000000000000008,8,8,149
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.4120331103084078,-0.006312440412527209,-0.008000000000000007,8,8,149
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||9||2||1||nitrate,La,Ce,1,1,-3,-2,0.05369000682091279,-0.020816194725227,-0.016999999999999904,9,9,152
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-2,-1,0.014039685907831048,-0.004818878153287631,-0.017000000000000126,9,9,152
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||9||2||1||nitrate,Pr,Nd,3,1,-1,0,0.024997265570143135,-0.003580537140110973,-0.016999999999999904,9,9,152
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||9||2||1||nitrate,Sm,Eu,6,1,2,3,0.007407834087298497,-0.0034447148489480384,-0.0129999999999999,9,9,152
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1||nitrate||9||2||1||nitrate,Eu,Gd,7,1,3,4,0.008284793428675935,-0.002495950735589947,-0.013000000000000123,9,9,152
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||4||0||nitrate,Tb,Dy,9,1,-3,-2,0.00679248441306709,-0.0038157385973103253,-0.013000000000000123,8,8,157
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||4||0||nitrate,Dy,Ho,10,1,-2,-1,0.012836202497391945,-0.003217207571378111,-0.01200000000000001,8,8,157
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||4||0||nitrate,Ho,Er,11,1,-1,0,0.0036583425809933756,-0.004007675921547715,-0.010999999999999899,8,8,157
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||4||0||nitrate,Er,Tm,12,1,0,1,0.004799677885084868,-0.004762083339775458,-0.010000000000000009,8,8,157
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||4||0||nitrate,Tm,Yb,13,1,1,2,0.007055657412779226,-0.006677545437516308,-0.009000000000000008,8,8,157
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||4||0||nitrate,Yb,Lu,14,1,2,3,0.016603776169669182,-0.0020915088609188004,-0.008000000000000007,8,8,157
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||4||1||nitrate,La,Ce,1,1,-3,-2,0.09372979153225301,-0.021649304209829356,-0.016999999999999904,9,9,160
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||4||1||nitrate,Ce,Pr,2,1,-2,-1,0.14344969137608712,-0.00555477353596423,-0.017000000000000126,9,9,160
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||4||1||nitrate,Pr,Nd,3,1,-1,0,0.009271023495683229,-0.002344702960586531,-0.016999999999999904,9,9,160
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||4||1||nitrate,Sm,Eu,6,1,2,3,0.09859423221868807,-0.001824295662429254,-0.0129999999999999,9,9,160
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||4||1||nitrate,Eu,Gd,7,1,3,4,0.0984230189829697,-0.003370156170441785,-0.013000000000000123,9,9,160
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||2||2||nitrate,Dy,Ho,10,1,-1,0,0.004416022057149024,-0.004615194168438919,-0.01200000000000001,9,9,91
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||8||2||2||nitrate,Tm,Yb,13,1,2,3,0.3186442328999095,-0.002347943048881529,-0.009000000000000008,9,9,91
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.20415098384500693,-0.018516787698912296,-0.016999999999999904,9,9,130
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.042511161582489396,-0.003672324973482688,-0.017000000000000126,9,9,130
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.001725487974549126,-0.0015584065149010229,-0.016999999999999904,9,9,130
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.012080436174632368,-0.002169330924483237,-0.0129999999999999,9,9,130
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.018497490917942744,-0.0022732615284022373,-0.013000000000000123,9,9,130
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.1838340089405529,-0.02866383666003225,-0.016999999999999904,9,9,136
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.005415938085712998,-0.0029971392856125156,-0.017000000000000126,9,9,136
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.0010595650013629236,-0.001558325625024004,-0.016999999999999904,9,9,136
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.01859386119057574,-0.004017323417214058,-0.0129999999999999,9,9,136
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.0064642848157345474,-0.0026827762115706477,-0.013000000000000123,9,9,136
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC||water||9||1||2||water,Sm,Eu,6,1,-1,0,0.0032188236890676836,-0.002476113198272678,-0.0129999999999999,8,8,64
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC||water||9||1||2||water,Eu,Gd,7,1,0,1,0.002706005843733825,-0.0018816482393573253,-0.013000000000000123,8,8,64
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||8||2||2||water,Tb,Dy,9,1,-3,-2,0.006802154072512244,-0.003905050598466797,-0.013000000000000123,8,8,93
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||8||2||2||water,Dy,Ho,10,1,-2,-1,0.030169485103863452,-0.0052619654085863665,-0.01200000000000001,8,8,93
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||8||2||2||water,Ho,Er,11,1,-1,0,0.002932367531186775,-0.0040321089766983675,-0.010999999999999899,8,8,93
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||8||2||2||water,Er,Tm,12,1,0,1,0.00801157594232665,-0.005581803843833999,-0.010000000000000009,8,8,93
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||8||2||2||water,Tm,Yb,13,1,1,2,0.01175214274808764,-0.008232610147367758,-0.009000000000000008,8,8,93
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||8||2||2||water,Yb,Lu,14,1,2,3,0.00825385551148747,-0.001287614324246622,-0.008000000000000007,8,8,93
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||9||3||0||water,La,Ce,1,1,-3,-2,0.14704786771175204,-0.02316767490537197,-0.016999999999999904,9,9,130
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||9||3||0||water,Ce,Pr,2,1,-2,-1,0.010893834946529245,-0.003702298454968833,-0.017000000000000126,9,9,130
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||9||3||0||water,Pr,Nd,3,1,-1,0,0.0018880021236945593,-0.0017674218528713759,-0.016999999999999904,9,9,130
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||9||3||0||water,Sm,Eu,6,1,2,3,0.012101172144791492,-0.0018777837112264884,-0.0129999999999999,9,9,130
O=C(COCC(=O)N1CCCCC1)N1CCCCC1||water||9||3||0||water,Eu,Gd,7,1,3,4,0.0061821636775473065,-0.0023174309113809244,-0.013000000000000123,9,9,130
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.011130523753545429,-0.0052790308584818035,-0.013000000000000123,8,8,101
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.01154765653560701,-0.007176949626570561,-0.01200000000000001,8,8,101
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.01249712302829262,-0.006450098956594985,-0.010999999999999899,8,8,101
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.018934994925231794,-0.00771424228490325,-0.010000000000000009,8,8,101
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.021867325508506705,-0.010030210092440761,-0.009000000000000008,8,8,101
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.005140955449917292,-0.002766897486342401,-0.008000000000000007,8,8,101
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||9||2||1||nitrate,La,Ce,1,1,-3,-2,0.04218529665913829,-0.02344349654924871,-0.016999999999999904,9,9,104
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-2,-1,0.017012137603693838,-0.00818648884605011,-0.017000000000000126,9,9,104
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||9||2||1||nitrate,Pr,Nd,3,1,-1,0,2.103169570366149e-15,0.0,-0.016999999999999904,9,9,104
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||9||2||1||nitrate,Sm,Eu,6,1,2,3,0.004907228737812269,-0.0033756011516743456,-0.0129999999999999,9,9,104
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1||nitrate||9||2||1||nitrate,Eu,Gd,7,1,3,4,0.005028167736335858,-0.0019495426168325558,-0.013000000000000123,9,9,104
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2||nitrate||9||1||3||nitrate,Ce,Pr,2,1,-1,0,0.03914041318840167,0.0017436195698614654,-0.017000000000000126,10,10,58
