metal_dir,file_stem,xyz_path,mol2_path,has_mol2,file_size_xyz,file_size_mol2,metal_symbol,atomic_number,oxidation_state,coreCN,n_ligs,inner_sphere_anion,geometry_hash,parsed_name_ok
Pr,Pr_Z59_ox3_CN9_nlig2_nitrate_960096c39e15,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_960096c39e15.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_960096c39e15.mol2,True,25195,15942,Pr,59,3,9,2,nitrate,960096c39e15,True
Pr,Pr_Z59_ox3_CN9_nlig2_nitrate_d7d9c9a71786,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_d7d9c9a71786.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_d7d9c9a71786.mol2,True,19578,12534,Pr,59,3,9,2,nitrate,d7d9c9a71786,True
Pr,Pr_Z59_ox3_CN9_nlig2_nitrate_e8dfdac4fd04,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_e8dfdac4fd04.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_e8dfdac4fd04.mol2,True,23322,14838,Pr,59,3,9,2,nitrate,e8dfdac4fd04,True
Pr,Pr_Z59_ox3_CN9_nlig2_nitrate_ee75af6cd41a,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_ee75af6cd41a.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_ee75af6cd41a.mol2,True,38297,23862,Pr,59,3,9,2,nitrate,ee75af6cd41a,True
Pr,Pr_Z59_ox3_CN9_nlig2_nitrate_fc72cf55f269,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_fc72cf55f269.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_nitrate_fc72cf55f269.mol2,True,33930,21222,Pr,59,3,9,2,nitrate,fc72cf55f269,True
Pr,Pr_Z59_ox3_CN9_nlig2_water_c30d549b27cf,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_water_c30d549b27cf.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig2_water_c30d549b27cf.mol2,True,40169,25158,Pr,59,3,9,2,water,c30d549b27cf,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_03005868e3be,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_03005868e3be.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_03005868e3be.mol2,True,20514,13062,Pr,59,3,9,3,nitrate,03005868e3be,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_11243c52d348,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_11243c52d348.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_11243c52d348.mol2,True,19578,12342,Pr,59,3,9,3,nitrate,11243c52d348,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_287451bfb5da,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_287451bfb5da.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_287451bfb5da.mol2,True,27072,17166,Pr,59,3,9,3,nitrate,287451bfb5da,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_2ff01b63ee55,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_2ff01b63ee55.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_2ff01b63ee55.mol2,True,56084,34803,Pr,59,3,9,3,nitrate,2ff01b63ee55,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_45780af8ed77,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_45780af8ed77.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_45780af8ed77.mol2,True,27066,17180,Pr,59,3,9,3,nitrate,45780af8ed77,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_4604ed2e646b,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_4604ed2e646b.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_4604ed2e646b.mol2,True,25193,15798,Pr,59,3,9,3,nitrate,4604ed2e646b,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_62889dab346c,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_62889dab346c.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_62889dab346c.mol2,True,61698,38262,Pr,59,3,9,3,nitrate,62889dab346c,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3.mol2,True,57488,35670,Pr,59,3,9,3,nitrate,67b06e1b77e3,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_6b34bf7e6a1e.mol2,True,56553,35166,Pr,59,3,9,3,nitrate,6b34bf7e6a1e,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_72b20e30d213.mol2,True,33618,20979,Pr,59,3,9,3,nitrate,72b20e30d213,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_8c73fec5405e,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_8c73fec5405e.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_8c73fec5405e.mol2,True,53275,33078,Pr,59,3,9,3,nitrate,8c73fec5405e,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_98f74c951744,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_98f74c951744.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_98f74c951744.mol2,True,21451,13710,Pr,59,3,9,3,nitrate,98f74c951744,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_a9a7588bfc02.mol2,True,43449,27035,Pr,59,3,9,3,nitrate,a9a7588bfc02,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_b32a7a896194,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_b32a7a896194.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_b32a7a896194.mol2,True,22387,14070,Pr,59,3,9,3,nitrate,b32a7a896194,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_bfc694b020e5,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_bfc694b020e5.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_bfc694b020e5.mol2,True,53275,33083,Pr,59,3,9,3,nitrate,bfc694b020e5,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_ca3aae3d8c34,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_ca3aae3d8c34.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_ca3aae3d8c34.mol2,True,29876,18963,Pr,59,3,9,3,nitrate,ca3aae3d8c34,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_dffea6f8c61d,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_dffea6f8c61d.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_dffea6f8c61d.mol2,True,53744,33435,Pr,59,3,9,3,nitrate,dffea6f8c61d,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_e716ee59bc93,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_e716ee59bc93.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_e716ee59bc93.mol2,True,56082,34806,Pr,59,3,9,3,nitrate,e716ee59bc93,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_eeaf9d72b5fd,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_eeaf9d72b5fd.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_eeaf9d72b5fd.mol2,True,56084,34803,Pr,59,3,9,3,nitrate,eeaf9d72b5fd,True
Pr,Pr_Z59_ox3_CN9_nlig3_nitrate_ff03ca9ee573,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_ff03ca9ee573.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_ff03ca9ee573.mol2,True,27067,17166,Pr,59,3,9,3,nitrate,ff03ca9ee573,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_0052ca91f101,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_0052ca91f101.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_0052ca91f101.mol2,True,47660,29622,Pr,59,3,9,3,water,0052ca91f101,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_0fa08d2cc317,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_0fa08d2cc317.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_0fa08d2cc317.mol2,True,33618,20982,Pr,59,3,9,3,water,0fa08d2cc317,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_1008ab9ab6ef,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_1008ab9ab6ef.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_1008ab9ab6ef.mol2,True,44850,27894,Pr,59,3,9,3,water,1008ab9ab6ef,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_5e8a65472485,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_5e8a65472485.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_5e8a65472485.mol2,True,53277,33083,Pr,59,3,9,3,water,5e8a65472485,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_60f03d2c67cc,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_60f03d2c67cc.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_60f03d2c67cc.mol2,True,53277,33078,Pr,59,3,9,3,water,60f03d2c67cc,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_78ee86481f9d,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_78ee86481f9d.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_78ee86481f9d.mol2,True,56553,35166,Pr,59,3,9,3,water,78ee86481f9d,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_7c92b54b6344,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_7c92b54b6344.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_7c92b54b6344.mol2,True,44851,27894,Pr,59,3,9,3,water,7c92b54b6344,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_81535e73c150,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_81535e73c150.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_81535e73c150.mol2,True,51403,31923,Pr,59,3,9,3,water,81535e73c150,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_8cca367a290e,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_8cca367a290e.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_8cca367a290e.mol2,True,39233,24438,Pr,59,3,9,3,water,8cca367a290e,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_9aa39b04fcb1,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_9aa39b04fcb1.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_9aa39b04fcb1.mol2,True,50470,31350,Pr,59,3,9,3,water,9aa39b04fcb1,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_b52aaefe9784,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_b52aaefe9784.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_b52aaefe9784.mol2,True,70122,43461,Pr,59,3,9,3,water,b52aaefe9784,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_c055709f2b44,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_c055709f2b44.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_c055709f2b44.mol2,True,36425,22710,Pr,59,3,9,3,water,c055709f2b44,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_ce16ce22e076,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_ce16ce22e076.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_ce16ce22e076.mol2,True,55147,34371,Pr,59,3,9,3,water,ce16ce22e076,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_dec418ee11a4,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_dec418ee11a4.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_dec418ee11a4.mol2,True,56085,34806,Pr,59,3,9,3,water,dec418ee11a4,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_e4103e24a2d3.mol2,True,53274,33083,Pr,59,3,9,3,water,e4103e24a2d3,True
Pr,Pr_Z59_ox3_CN9_nlig3_water_ebc307a72df3,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_ebc307a72df3.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_ebc307a72df3.mol2,True,20521,13059,Pr,59,3,9,3,water,ebc307a72df3,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_03f10b544421,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_03f10b544421.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_03f10b544421.mol2,True,44537,27747,Pr,59,3,9,4,nitrate,03f10b544421,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_0568596c93c3,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_0568596c93c3.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_0568596c93c3.mol2,True,35178,21908,Pr,59,3,9,4,nitrate,0568596c93c3,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_20d170269605,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_20d170269605.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_20d170269605.mol2,True,44537,27750,Pr,59,3,9,4,nitrate,20d170269605,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_22aac70a342d,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_22aac70a342d.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_22aac70a342d.mol2,True,25195,15942,Pr,59,3,9,4,nitrate,22aac70a342d,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_54b5f1e8c33a,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_54b5f1e8c33a.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_54b5f1e8c33a.mol2,True,53900,33414,Pr,59,3,9,4,nitrate,54b5f1e8c33a,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_acbc460f3e74,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_acbc460f3e74.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_acbc460f3e74.mol2,True,38920,24198,Pr,59,3,9,4,nitrate,acbc460f3e74,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_b280ab6a44f9,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_b280ab6a44f9.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_b280ab6a44f9.mol2,True,53901,33428,Pr,59,3,9,4,nitrate,b280ab6a44f9,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_e0626e31cd7e,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_e0626e31cd7e.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_e0626e31cd7e.mol2,True,68875,42627,Pr,59,3,9,4,nitrate,e0626e31cd7e,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_f3977c66f8e4,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_f3977c66f8e4.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_f3977c66f8e4.mol2,True,42664,26502,Pr,59,3,9,4,nitrate,f3977c66f8e4,True
Pr,Pr_Z59_ox3_CN9_nlig4_nitrate_f3def7cf2cd1,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_f3def7cf2cd1.xyz,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_f3def7cf2cd1.mol2,True,44536,27750,Pr,59,3,9,4,nitrate,f3def7cf2cd1,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_6ddb7853aa70,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_6ddb7853aa70.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_6ddb7853aa70.mol2,True,18643,11996,Sm,62,3,9,1,nitrate,6ddb7853aa70,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_a2a36cd7a4f4.mol2,True,11149,7347,Sm,62,3,9,1,nitrate,a2a36cd7a4f4,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_b236b6f60311,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_b236b6f60311.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_b236b6f60311.mol2,True,6630,4403,Sm,62,3,9,1,nitrate,b236b6f60311,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_b9cb0fd3aa1f,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_b9cb0fd3aa1f.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_b9cb0fd3aa1f.mol2,True,15517,9971,Sm,62,3,9,1,nitrate,b9cb0fd3aa1f,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_ca5af664bc2a,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_ca5af664bc2a.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_ca5af664bc2a.mol2,True,10525,6870,Sm,62,3,9,1,nitrate,ca5af664bc2a,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_f2ea53fb007e,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_f2ea53fb007e.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_f2ea53fb007e.mol2,True,13026,8492,Sm,62,3,9,1,nitrate,f2ea53fb007e,True
Sm,Sm_Z62_ox3_CN9_nlig1_nitrate_f495ab846c8b,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_f495ab846c8b.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_nitrate_f495ab846c8b.mol2,True,8033,5291,Sm,62,3,9,1,nitrate,f495ab846c8b,True
Sm,Sm_Z62_ox3_CN9_nlig1_water_b4c75f037006,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_water_b4c75f037006.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_water_b4c75f037006.mol2,True,18955,12150,Sm,62,3,9,1,water,b4c75f037006,True
Sm,Sm_Z62_ox3_CN9_nlig1_water_c614ad7fb8d4,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_water_c614ad7fb8d4.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig1_water_c614ad7fb8d4.mol2,True,10216,6582,Sm,62,3,9,1,water,c614ad7fb8d4,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_04213303955f,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_04213303955f.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_04213303955f.mol2,True,19578,12548,Sm,62,3,9,2,nitrate,04213303955f,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_21044fc0e869,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_21044fc0e869.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_21044fc0e869.mol2,True,38299,23862,Sm,62,3,9,2,nitrate,21044fc0e869,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_42a7261afaa8,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_42a7261afaa8.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_42a7261afaa8.mol2,True,25197,15942,Sm,62,3,9,2,nitrate,42a7261afaa8,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_583ace8b123c,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_583ace8b123c.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_583ace8b123c.mol2,True,12095,7734,Sm,62,3,9,2,nitrate,583ace8b123c,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_8f13cdeb94ed,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_8f13cdeb94ed.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_8f13cdeb94ed.mol2,True,16455,10662,Sm,62,3,9,2,nitrate,8f13cdeb94ed,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_bf70acef9bd9,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_bf70acef9bd9.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_bf70acef9bd9.mol2,True,23321,14838,Sm,62,3,9,2,nitrate,bf70acef9bd9,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_c0cc4b663d20,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_c0cc4b663d20.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_c0cc4b663d20.mol2,True,30807,19446,Sm,62,3,9,2,nitrate,c0cc4b663d20,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_cfff67068369,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_cfff67068369.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_cfff67068369.mol2,True,14587,9267,Sm,62,3,9,2,nitrate,cfff67068369,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_e0d716170554,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_e0d716170554.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_e0d716170554.mol2,True,23947,15270,Sm,62,3,9,2,nitrate,e0d716170554,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_e499ec14e778,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_e499ec14e778.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_e499ec14e778.mol2,True,33929,21222,Sm,62,3,9,2,nitrate,e499ec14e778,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_f1e43bcd041d,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_f1e43bcd041d.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_f1e43bcd041d.mol2,True,23323,14838,Sm,62,3,9,2,nitrate,f1e43bcd041d,True
Sm,Sm_Z62_ox3_CN9_nlig2_nitrate_fe21b9f4cac0,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_fe21b9f4cac0.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_nitrate_fe21b9f4cac0.mol2,True,23324,14838,Sm,62,3,9,2,nitrate,fe21b9f4cac0,True
Sm,Sm_Z62_ox3_CN9_nlig2_water_490f1add9e55,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_water_490f1add9e55.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig2_water_490f1add9e55.mol2,True,40171,25158,Sm,62,3,9,2,water,490f1add9e55,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_06c592a86509,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_06c592a86509.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_06c592a86509.mol2,True,27066,17166,Sm,62,3,9,3,nitrate,06c592a86509,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_0b18d18633b1,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0b18d18633b1.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0b18d18633b1.mol2,True,43443,27045,Sm,62,3,9,3,nitrate,0b18d18633b1,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_0eec28e02708,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0eec28e02708.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0eec28e02708.mol2,True,56555,35166,Sm,62,3,9,3,nitrate,0eec28e02708,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_0fa1f433e09b,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0fa1f433e09b.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0fa1f433e09b.mol2,True,30812,19254,Sm,62,3,9,3,nitrate,0fa1f433e09b,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_10ce90d9d103,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_10ce90d9d103.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_10ce90d9d103.mol2,True,53743,33438,Sm,62,3,9,3,nitrate,10ce90d9d103,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_13d5fe5f17a4,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_13d5fe5f17a4.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_13d5fe5f17a4.mol2,True,53275,33093,Sm,62,3,9,3,nitrate,13d5fe5f17a4,True
Sm,Sm_Z62_ox3_CN9_nlig3_nitrate_21b084407405,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_21b084407405.xyz,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_21b084407405.mol2,True,20515,13062,Sm,62,3,9,3,nitrate,21b084407405,True
